Species_ID,Update_Date,Update_By,Park,Life_Form,Nativity,Distribution,Conservation_Status,Scientific_Name,Code,Taxonomic_Order,Taxonomic_Family,Genus,Species,Subdivision,Authority,Authority_Source,Citation,Life_Cycle,Update_Comments,Park_Common_Name
20100315154438-437991738.319397,2013-12-12T15:35:47Z,Kelly Kozar,HALE,Tree,Native,end,,Coprosma ochracea,COPOCH3,Rubiales,Rubiaceae,Coprosma,ochracea,,W. R. B. Oliv.,2012 Bishop Museum Technical Report 60,Wagner et al. 1990,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,pilo
20100315154438-437991738.319397,2013-12-12T15:35:47Z,Kelly Kozar,HAVO,Tree,Native,end,,Coprosma ochracea,COPOCH3,Rubiales,Rubiaceae,Coprosma,ochracea,,W. R. B. Oliv.,2012 Bishop Museum Technical Report 60,Wagner et al. 1990,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,pilo
20100315154438-437991738.319397,2013-12-12T15:35:47Z,Kelly Kozar,KALA,Tree,Native,end,,Coprosma ochracea,COPOCH3,Rubiales,Rubiaceae,Coprosma,ochracea,,W. R. B. Oliv.,2012 Bishop Museum Technical Report 60,Wagner et al. 1990,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,pilo
20100315154438-438826382.160187,2013-12-12T15:30:01Z,Kelly Kozar,NPSA,Tree,Native,ind,,Rhus taitensis,RHUTAI,Sapindales,Anacardiaceae,Rhus,taitensis,,Guill.,2012 Bishop Museum Technical Report 60,Daehler & Baker 2006,Perennial,"Updated TSNs to most current from the ITIS database.  Most were updates from negative, temporary TSN",tavai
20100315154438-439229965.209961,2013-12-12T15:35:47Z,Kelly Kozar,HALE,Sedge,Native,ind,,Machaerina angustifolia,MACANG,Cyperales,Cyperaceae,Machaerina,angustifolia,,(Gaudich) T. Koyama,2012 Bishop Museum Technical Report 60,Wagner et al. 1990,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,‘uki
20100315154438-439229965.209961,2013-12-12T15:35:47Z,Kelly Kozar,HAVO,Sedge,Native,ind,,Machaerina angustifolia,MACANG,Cyperales,Cyperaceae,Machaerina,angustifolia,,(Gaudich) T. Koyama,2012 Bishop Museum Technical Report 60,Wagner et al. 1990,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,‘uki
20100315154438-439229965.209961,2013-12-12T15:35:47Z,Kelly Kozar,KALA,Sedge,Native,ind,,Machaerina angustifolia,MACANG,Cyperales,Cyperaceae,Machaerina,angustifolia,,(Gaudich) T. Koyama,2012 Bishop Museum Technical Report 60,Wagner et al. 1990,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,‘uki
20100315154438-43932735.9199524,2013-11-07T00:00:00Z,Kelly Kozar,HAVO,,Non-Native,,,Salvia leucantha,SALLEU,Lamiales,Lamiaceae,Salvia,leucantha,,,,,Both,"Updated TSNs to most current from the ITIS database.  Most were updates from negative, temporary TSN",
20100315154438-440628767.01355,2013-12-12T15:30:01Z,Kelly Kozar,AMME,Herb,Non-Native,,,Sansevieria trifasciata,SANTRI1,Liliales,Asparagaceae,Sansevieria,trifasciata,,Prain,Wagner et al. 2012,"Imada et al., 2000; Flynn & Lorence, 2002; Starr et al., 2003",Perennial,Updated authority source and citation data. Updated family to new family name based on Wagner et al.,Mother-in-Laws tongue
20100315154438-440628767.01355,2013-12-12T15:30:01Z,Kelly Kozar,WAPA,Herb,Non-Native,,,Sansevieria trifasciata,SANTRI1,Liliales,Asparagaceae,Sansevieria,trifasciata,,Prain,Wagner et al. 2012,"Imada et al., 2000; Flynn & Lorence, 2002; Starr et al., 2003",Perennial,Updated authority source and citation data. Updated family to new family name based on Wagner et al.,Mother-in-Laws tongue
20100315154438-440691411.495209,2013-12-12T15:30:01Z,Kelly Kozar,HAVO,Shrub,Non-Native,nat,,Rubus ellipticus var. obcordatus,RUBELL,Rosales,Rosaceae,Rubus,ellipticus,var. obcordatus,Sm.; Focke,Wagner et al. 2012,"Frohlich & Lau, 2007",Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,yellow Himalayan raspberry
20100315154438-440955162.04834,2013-12-12T15:35:47Z,Kelly Kozar,HALE,,Non-Native,?,,Michelia champaca,MICCHA,Magnoliales,Magnoliaceae,Michelia,champaca,,L.,2012 Bishop Museum Technical Report 60,Staples & Herbst 2005; Daehler & Baker 2006,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,
20100315154438-440978765.487671,,,KALA,,Native,,,Santalum freycinetianum var. freycinetianum,SANFRE,Santalales,Santalaceae,Santalum,freycinetianum,var. freycinetianum,,,,Perennial,,
20100315154438-441114664.077759,2013-12-12T15:38:12Z,Kelly Kozar,HAVO,Grass,Non-Native,nat,,Cenchrus polystachios,CENPOL,Cyperales,Poaceae,Cenchrus,polystachios,,(L.) Morrone,Wagner et al. 2012,"Starr et al., 2002, 2003, 2004; Chemisquy et al., 2010; Starr & Starr, 2011",Perennial,"Updated authority source, citation, and synonym data.  Updated distribution in the cross reference t",feathery pennisetum
20100315154438-441114664.077759,2013-12-12T15:38:12Z,Kelly Kozar,WAPA,Grass,Non-Native,,,Cenchrus polystachios,CENPOL,Cyperales,Poaceae,Cenchrus,polystachios,,(L.) Morrone,Wagner et al. 2012,"Starr et al., 2002, 2003, 2004; Chemisquy et al., 2010; Starr & Starr, 2011",Perennial,"Updated authority source, citation, and synonym data.  Updated distribution in the cross reference t",mission grass
20100315154438-441216230.392456,2013-11-07T00:00:00Z,Kelly Kozar,HALE,Fern,Native,ind,,Nephrolepis exaltata ssp. hawaiiensis,NEPEXA,Polypodiales,Lomariopsidaceae,Nephrolepis,exaltata,ssp. hawaiiensis,(L.) Schott,Wagner et al. 2012,,Perennial,"Updated TSNs to most current from the ITIS database.  Most were updates from negative, temporary TSN",kupukupu
20100315154438-441216230.392456,2013-11-07T00:00:00Z,Kelly Kozar,HAVO,Fern,Native,ind,,Nephrolepis exaltata ssp. hawaiiensis,NEPEXA,Polypodiales,Lomariopsidaceae,Nephrolepis,exaltata,ssp. hawaiiensis,(L.) Schott,Wagner et al. 2012,,Perennial,"Updated TSNs to most current from the ITIS database.  Most were updates from negative, temporary TSN",kupukupu
20100315154438-441216230.392456,2013-11-07T00:00:00Z,Kelly Kozar,KAHO,Fern,Native,ind,,Nephrolepis exaltata ssp. hawaiiensis,NEPEXA,Polypodiales,Lomariopsidaceae,Nephrolepis,exaltata,ssp. hawaiiensis,(L.) Schott,Wagner et al. 2012,,Perennial,"Updated TSNs to most current from the ITIS database.  Most were updates from negative, temporary TSN",kupukupu
20100315154438-441216230.392456,2013-11-07T00:00:00Z,Kelly Kozar,KALA,Fern,Native,ind,,Nephrolepis exaltata ssp. hawaiiensis,NEPEXA,Polypodiales,Lomariopsidaceae,Nephrolepis,exaltata,ssp. hawaiiensis,(L.) Schott,Wagner et al. 2012,,Perennial,"Updated TSNs to most current from the ITIS database.  Most were updates from negative, temporary TSN",kupukupu
20100315154438-441216230.392456,2013-11-07T00:00:00Z,Kelly Kozar,PUHO,Fern,Native,ind,,Nephrolepis exaltata ssp. hawaiiensis,NEPEXA,Polypodiales,Lomariopsidaceae,Nephrolepis,exaltata,ssp. hawaiiensis,(L.) Schott,Wagner et al. 2012,,Perennial,"Updated TSNs to most current from the ITIS database.  Most were updates from negative, temporary TSN",kupukupu
20100315154438-44161081.3140869,2013-12-12T15:35:47Z,Kelly Kozar,AMME,Vine,Non-Native,nat,,Abrus precatorius,ABRPRE,Fabales,Fabaceae,Abrus,precatorius,,L.,2012 Bishop Museum Technical Report 60,Wagner et al. 1990; Staples & Herbst 2005,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,crab's eye
20100315154438-44161081.3140869,2013-12-12T15:35:47Z,Kelly Kozar,HAVO,Vine,Non-Native,nat,,Abrus precatorius,ABRPRE,Fabales,Fabaceae,Abrus,precatorius,,L.,2012 Bishop Museum Technical Report 60,Wagner et al. 1990; Staples & Herbst 2005,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,
20100315154438-44161081.3140869,2013-12-12T15:35:47Z,Kelly Kozar,NPSA,Vine,Native,,,Abrus precatorius,ABRPRE,Fabales,Fabaceae,Abrus,precatorius,,L.,2012 Bishop Museum Technical Report 60,Wagner et al. 1990; Staples & Herbst 2005,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,
20100315154438-44161081.3140869,2013-12-12T15:35:47Z,Kelly Kozar,WAPA,Vine,Non-Native,nat,,Abrus precatorius,ABRPRE,Fabales,Fabaceae,Abrus,precatorius,,L.,2012 Bishop Museum Technical Report 60,Wagner et al. 1990; Staples & Herbst 2005,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,crab's eye
20100315154438-44194519.5198059,,,NPSA,,Native,,,Eleocharis dulcis,ELEDUL,Cyperales,Cyperaceae,Eleocharis,dulcis,,,,,Perennial,,
20100315154438-44194519.5198059,,,WAPA,,Non-Native,,,Eleocharis dulcis,ELEDUL,Cyperales,Cyperaceae,Eleocharis,dulcis,,,,,Perennial,,
20100315154438-442421376.70517,2013-12-12T15:35:47Z,Kelly Kozar,HALE,,Native,end,,Cyrtandra paludosa var. paludosa,CYRPAL2,Scrophulariales,Gesneriaceae,Cyrtandra,paludosa,var. paludosa,Gaudich.,2012 Bishop Museum Technical Report 60,Wagner et al. 1990,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,
20100315154438-442421376.70517,2013-12-12T15:35:47Z,Kelly Kozar,HAVO,,Native,end,,Cyrtandra paludosa var. paludosa,CYRPAL2,Scrophulariales,Gesneriaceae,Cyrtandra,paludosa,var. paludosa,Gaudich.,2012 Bishop Museum Technical Report 60,Wagner et al. 1990,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,hahala
20100315154438-443173825.740814,2013-12-12T15:35:47Z,Kelly Kozar,HAVO,Herb,Native,end,,Bidens hawaiensis,BIDHAW,Asterales,Asteraceae,Bidens,hawaiensis,,A. Gray,2012 Bishop Museum Technical Report 60,Wagner et al. 1990,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,ko‘oko‘olau
20100315154438-443173825.740814,2013-12-12T15:35:47Z,Kelly Kozar,KAHO,Herb,Native,end,,Bidens hawaiensis,BIDHAW,Asterales,Asteraceae,Bidens,hawaiensis,,A. Gray,2012 Bishop Museum Technical Report 60,Wagner et al. 1990,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,ko‘oko‘olau
20100315154438-443552434.444427,2013-12-12T15:35:47Z,Kelly Kozar,HALE,Grass,Non-Native,nat,,Dactylis glomerata,DACGLO,Cyperales,Poaceae,Dactylis,glomerata,,L.,2012 Bishop Museum Technical Report 60,Wagner et al. 1990; Starr & Starr 2011,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,cocksfoot
20100315154438-443552434.444427,2013-12-12T15:35:47Z,Kelly Kozar,HAVO,Grass,Non-Native,nat,,Dactylis glomerata,DACGLO,Cyperales,Poaceae,Dactylis,glomerata,,L.,2012 Bishop Museum Technical Report 60,Wagner et al. 1990; Starr & Starr 2011,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,cocksfoot
20100315154438-443838000.297546,,,HAVO,,Non-Native,,,Beta vulgaris var. cicla,BETVUL2,Caryophyllales,Chenopodiaceae,Beta,vulgaris,var. cicla,,,,Annual,,
20100315154438-443862497.806549,,,NPSA,,Native,,,Vrydagznea vitiensis,VRYVIT,Orchidales,Orchidaceae,Vrydagznea,vitiensis,,,,,Perennial,,oketi
20100315154438-444005668.1633,,,NPSA,,Native,,,Streblus anthropophagorum,STRANT,Urticales,Moraceae,Streblus,anthropophagorum,,,,,Perennial,,
20100315154438-444438874.721527,2013-12-12T15:35:47Z,Kelly Kozar,KALA,,Native,end,,Hibiscus kokio ssp. kokio,HIBKOK2,Malvales,Malvaceae,Hibiscus,kokio,ssp. kokio,Hillebr. ex Wawra,2012 Bishop Museum Technical Report 60,Wagner et al. 1990; Staples & Herbst 2005,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,
20100315154438-44474422.9316711,2013-12-12T15:38:12Z,Kelly Kozar,HALE,Shrub,Native,end,,Lysimachia hillebrandii,LYSHIL,Primulales,Primulaceae,Lysimachia,hillebrandii,,Hook. f. ex A. Gray,Wagner et al. 2012,"St. John, 1987d; Marr & Bohm, 1997",Perennial,"Updated authority source, citation, and synonym data.  Updated distribution in the cross reference t",kolokolo kuahiwi
20100315154438-44474422.9316711,2013-12-12T15:38:12Z,Kelly Kozar,KALA,Shrub,Native,end,,Lysimachia hillebrandii,LYSHIL,Primulales,Primulaceae,Lysimachia,hillebrandii,,Hook. f. ex A. Gray,Wagner et al. 2012,"St. John, 1987d; Marr & Bohm, 1997",Perennial,"Updated authority source, citation, and synonym data.  Updated distribution in the cross reference t",kolokolo kuahiwi
20100315154438-445046782.493591,2013-12-13T12:17:25Z,Kelly Kozar,HALE,,Native,end,,Schiedea implexa,SCHIMP,Caryophyllales,Caryophyllaceae,Schiedea,implexa,,(Hillebr.) Sherff,2012 Bishop Museum Technical Report 60,Wagner et al. 1990; Wagner et al. 2005,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,
20100315154438-445104002.952576,2013-12-12T15:35:47Z,Kelly Kozar,HAVO,Tree,Native,end,,Santalum paniculatum var. paniculatum,SANPAN2,Santalales,Santalaceae,Santalum,paniculatum,var. paniculatum,Hook. & Arn.,2012 Bishop Museum Technical Report 60,Wagner et al. 1990,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,‘iliahi
20100315154438-445104002.952576,2013-12-12T15:35:47Z,Kelly Kozar,PUHO,Tree,Native,end,,Santalum paniculatum var. paniculatum,SANPAN2,Santalales,Santalaceae,Santalum,paniculatum,var. paniculatum,Hook. & Arn.,2012 Bishop Museum Technical Report 60,Wagner et al. 1990,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,‘iliahi
20100315154438-445445656.776428,2013-12-12T15:35:47Z,Kelly Kozar,HALE,,Native,ind,,Cladium jamaicense,CLAJAM,Cyperales,Cyperaceae,Cladium,jamaicense,,Crantz,2012 Bishop Museum Technical Report 60,Wagner et al. 1990,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,
20100315154438-445581793.785095,2013-12-12T15:30:01Z,Kelly Kozar,AMME,Tree,Native,,,Dodonaea viscosa,DODVIS,Sapindales,Sapindaceae,Dodonaea,viscosa,,Jacq.,Wagner et al. 2012,"Starr et al., 2006",Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,lampauye
20100315154438-445581793.785095,2013-12-12T15:30:01Z,Kelly Kozar,HALE,Tree,Native,ind,,Dodonaea viscosa,DODVIS,Sapindales,Sapindaceae,Dodonaea,viscosa,,Jacq.,Wagner et al. 2012,"Starr et al., 2006",Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,a‘ali‘i
20100315154438-445581793.785095,2013-12-12T15:30:01Z,Kelly Kozar,HAVO,Tree,Native,ind,,Dodonaea viscosa,DODVIS,Sapindales,Sapindaceae,Dodonaea,viscosa,,Jacq.,Wagner et al. 2012,"Starr et al., 2006",Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,a‘ali‘i
20100315154438-445581793.785095,2013-12-12T15:30:01Z,Kelly Kozar,KAHO,Tree,Native,ind,,Dodonaea viscosa,DODVIS,Sapindales,Sapindaceae,Dodonaea,viscosa,,Jacq.,Wagner et al. 2012,"Starr et al., 2006",Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,a‘ali‘i
20100315154438-445581793.785095,2013-12-12T15:30:01Z,Kelly Kozar,KALA,Tree,Native,ind,,Dodonaea viscosa,DODVIS,Sapindales,Sapindaceae,Dodonaea,viscosa,,Jacq.,Wagner et al. 2012,"Starr et al., 2006",Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,a‘ali‘i
20100315154438-445581793.785095,2013-12-12T15:30:01Z,Kelly Kozar,PUHE,Tree,Native,ind,,Dodonaea viscosa,DODVIS,Sapindales,Sapindaceae,Dodonaea,viscosa,,Jacq.,Wagner et al. 2012,"Starr et al., 2006",Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,a‘ali‘i
20100315154438-445581793.785095,2013-12-12T15:30:01Z,Kelly Kozar,PUHO,Tree,Native,ind,,Dodonaea viscosa,DODVIS,Sapindales,Sapindaceae,Dodonaea,viscosa,,Jacq.,Wagner et al. 2012,"Starr et al., 2006",Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,a‘ali‘i
20100315154438-445581793.785095,2013-12-12T15:30:01Z,Kelly Kozar,WAPA,Tree,Native,,,Dodonaea viscosa,DODVIS,Sapindales,Sapindaceae,Dodonaea,viscosa,,Jacq.,Wagner et al. 2012,"Starr et al., 2006",Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,lampauye
20100315154438-44667840.0039673,2013-12-13T12:17:25Z,Kelly Kozar,HALE,,Non-Native,nat,,Hippeastrum striatum,HIPSTR,Liliales,Amaryllidaceae,Hippeastrum,striatum,,(Lam.) H. E. Moore,Wagner et al. 2012,"Herbst & Wagner, 1999; Oppenheimer & Bartlett, 2002; Oppenheimer, 2008",Perennial,"Updated TSNs from ITIS database data, mostly from temporary TSNs to permanent TSNs. Updated authorit",
20100315154438-44667840.0039673,2013-12-13T12:17:25Z,Kelly Kozar,PUHO,,Non-Native,nat,,Hippeastrum striatum,HIPSTR,Liliales,Amaryllidaceae,Hippeastrum,striatum,,(Lam.) H. E. Moore,Wagner et al. 2012,"Herbst & Wagner, 1999; Oppenheimer & Bartlett, 2002; Oppenheimer, 2008",Perennial,"Updated TSNs from ITIS database data, mostly from temporary TSNs to permanent TSNs. Updated authorit",
20100315154438-446845114.23111,2013-12-13T12:17:25Z,Kelly Kozar,KALA,,Non-Native,nat,,Hibiscus mutabilis,HIBMUT,Malvales,Malvaceae,Hibiscus,mutabilis,,L.,2012 Bishop Museum Technical Report 60,Wagner et al. 1990; Staples & Herbst 2005,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,
20100315154438-446993231.773376,2013-11-07T00:00:00Z,Kelly Kozar,HALE,Tree,Native,end,,Wikstroemia spp.,WIKSP.,Myrtales,Thymelaeaceae,Wikstroemia,spp.,,,,,Perennial,"Updated TSNs to most current from the ITIS database.  Most were updates from negative, temporary TSN",‘ākia
20100315154438-446993231.773376,2013-11-07T00:00:00Z,Kelly Kozar,HAVO,Tree,Native,end,,Wikstroemia spp.,WIKSP.,Myrtales,Thymelaeaceae,Wikstroemia,spp.,,,,,Perennial,"Updated TSNs to most current from the ITIS database.  Most were updates from negative, temporary TSN",‘ākia
20100315154438-446993231.773376,2013-11-07T00:00:00Z,Kelly Kozar,KALA,Tree,Native,end,,Wikstroemia spp.,WIKSP.,Myrtales,Thymelaeaceae,Wikstroemia,spp.,,,,,Perennial,"Updated TSNs to most current from the ITIS database.  Most were updates from negative, temporary TSN",‘ākia
20100315154438-446993231.773376,2013-11-07T00:00:00Z,Kelly Kozar,PUHO,Tree,Native,end,,Wikstroemia spp.,WIKSP.,Myrtales,Thymelaeaceae,Wikstroemia,spp.,,,,,Perennial,"Updated TSNs to most current from the ITIS database.  Most were updates from negative, temporary TSN",‘ākia
20100315154438-447332680.225372,2013-12-13T12:17:25Z,Kelly Kozar,HALE,Shrub,Non-Native,nat,,Ardisia elliptica,ARDELL,Primulales,Myrsinaceae,Ardisia,elliptica,,Thunb.,Wagner et al. 2012,"Meidell et al., 1998",Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,shoebutton ardisia
